x,y,T,ux,uy
0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.56250000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
2.34375000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.12500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.90625000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
4.68750000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.46875000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,1.25000000000e-01,3.60684777713e-03,-3.85620415472e-06,-1.25581965835e-04
1.56250000000e-01,1.25000000000e-01,6.46615827657e-03,3.15630152002e-06,-2.52922518852e-04
2.34375000000e-01,1.25000000000e-01,8.40380142143e-03,2.11164236078e-05,-3.84323999200e-04
3.12500000000e-01,1.25000000000e-01,9.25416532348e-03,5.22796216518e-05,-5.14747463042e-04
3.90625000000e-01,1.25000000000e-01,8.87100152050e-03,9.70675030056e-05,-6.28578400775e-04
4.68750000000e-01,1.25000000000e-01,7.15140287606e-03,1.45867472835e-04,-6.87830190108e-04
5.46875000000e-01,1.25000000000e-01,4.09605095866e-03,1.56249583645e-04,-6.02564720728e-04
6.25000000000e-01,1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,2.50000000000e-01,7.52974630685e-03,-1.71175910855e-05,-1.61044017013e-04
1.56250000000e-01,2.50000000000e-01,1.36599168516e-02,-2.90279015422e-05,-3.21910925739e-04
2.34375000000e-01,2.50000000000e-01,1.79943173812e-02,-3.50611095979e-05,-4.85531576096e-04
3.12500000000e-01,2.50000000000e-01,2.01431894447e-02,-3.50894831333e-05,-6.43667370401e-04
3.90625000000e-01,2.50000000000e-01,1.97327203723e-02,-3.10618220028e-05,-7.69694928616e-04
4.68750000000e-01,2.50000000000e-01,1.64225513685e-02,-2.91839998665e-05,-8.02701370027e-04
5.46875000000e-01,2.50000000000e-01,9.92904744596e-03,-3.67291812123e-05,-6.05851848466e-04
6.25000000000e-01,2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,3.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,3.75000000000e-01,1.11466811973e-02,-3.66258848200e-05,-1.14495538074e-04
1.56250000000e-01,3.75000000000e-01,2.03864049817e-02,-7.58993728575e-05,-2.26744765703e-04
2.34375000000e-01,3.75000000000e-01,2.70889946122e-02,-1.16882006784e-04,-3.39546636984e-04
3.12500000000e-01,3.75000000000e-01,3.06165653498e-02,-1.58490376685e-04,-4.45845069011e-04
3.90625000000e-01,3.75000000000e-01,3.03235483317e-02,-1.96029718479e-04,-5.24044200833e-04
4.68750000000e-01,3.75000000000e-01,2.55591349001e-02,-2.14567329000e-04,-5.28233185544e-04
5.46875000000e-01,3.75000000000e-01,1.56686648612e-02,-1.72573452678e-04,-3.87529726718e-04
6.25000000000e-01,3.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,5.00000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,5.00000000000e-01,1.38328098539e-02,-4.68758050990e-05,-1.31820501223e-05
1.56250000000e-01,5.00000000000e-01,2.54579358661e-02,-1.00295200840e-04,-2.54423423760e-05
2.34375000000e-01,5.00000000000e-01,3.40505769143e-02,-1.58639424065e-04,-3.73441584082e-05
3.12500000000e-01,5.00000000000e-01,3.87552368822e-02,-2.19887615501e-04,-4.87835806652e-05
3.90625000000e-01,5.00000000000e-01,3.86737027136e-02,-2.75082585549e-04,-5.86065298779e-05
4.68750000000e-01,5.00000000000e-01,3.28586403425e-02,-2.97941361154e-04,-6.26585502973e-05
5.46875000000e-01,5.00000000000e-01,2.03126162210e-02,-2.36881237206e-04,-5.05850283028e-05
6.25000000000e-01,5.00000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
