x,y,T,ux,uy
0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.56250000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
2.34375000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.12500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.90625000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
4.68750000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.46875000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,1.25000000000e-01,5.10695385437e-03,1.72739311763e-05,-9.27643457893e-05
1.56250000000e-01,1.25000000000e-01,9.52811785098e-03,3.17532043514e-05,-2.04854282135e-04
2.34375000000e-01,1.25000000000e-01,1.31477669609e-02,4.44582551955e-05,-3.30167898660e-04
3.12500000000e-01,1.25000000000e-01,1.58500604897e-02,5.41727169014e-05,-4.67052608241e-04
3.90625000000e-01,1.25000000000e-01,1.75195836670e-02,5.79026534446e-05,-6.15123944118e-04
4.68750000000e-01,1.25000000000e-01,1.80431290382e-02,5.07619884991e-05,-7.75657919219e-04
5.46875000000e-01,1.25000000000e-01,1.73149862133e-02,2.58024030372e-05,-9.53823395659e-04
6.25000000000e-01,1.25000000000e-01,1.52551429449e-02,-2.49495241786e-05,-1.16893672626e-03
0.00000000000e+00,2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,2.50000000000e-01,1.03682108524e-02,2.91014519994e-05,-1.12900869985e-04
1.56250000000e-01,2.50000000000e-01,1.94665332778e-02,6.13808826328e-05,-2.44687393339e-04
2.34375000000e-01,2.50000000000e-01,2.70257598456e-02,9.55589650129e-05,-3.91449324989e-04
3.12500000000e-01,2.50000000000e-01,3.27755143275e-02,1.30890588697e-04,-5.50121437780e-04
3.90625000000e-01,2.50000000000e-01,3.64441726472e-02,1.66183794687e-04,-7.19443062292e-04
4.68750000000e-01,2.50000000000e-01,3.77594529840e-02,1.99908919888e-04,-9.00679437913e-04
5.46875000000e-01,2.50000000000e-01,3.64494343627e-02,2.30753460712e-04,-1.10077186831e-03
6.25000000000e-01,2.50000000000e-01,3.22383534284e-02,2.57094492633e-04,-1.33853629035e-03
0.00000000000e+00,3.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,3.75000000000e-01,1.49892237621e-02,3.85401206145e-05,-7.70431053779e-05
1.56250000000e-01,3.75000000000e-01,2.82729615261e-02,8.50391112994e-05,-1.64590917814e-04
2.34375000000e-01,3.75000000000e-01,3.94256220349e-02,1.39153828688e-04,-2.59874872930e-04
3.12500000000e-01,3.75000000000e-01,4.80184656144e-02,2.01297208832e-04,-3.60644306927e-04
3.90625000000e-01,3.75000000000e-01,5.36181628000e-02,2.72381260804e-04,-4.65338272175e-04
4.68750000000e-01,3.75000000000e-01,5.57853758494e-02,3.53183838106e-04,-5.74311529518e-04
5.46875000000e-01,3.75000000000e-01,5.40730291257e-02,4.43359734795e-04,-6.91712869870e-04
6.25000000000e-01,3.75000000000e-01,4.80253768226e-02,5.39297306502e-04,-8.26456130032e-04
0.00000000000e+00,5.00000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
7.81250000000e-02,5.00000000000e-01,1.81698834644e-02,4.09132361132e-05,-8.51549220962e-06
1.56250000000e-01,5.00000000000e-01,3.43948556910e-02,9.22024823612e-05,-1.45045486248e-05
2.34375000000e-01,5.00000000000e-01,4.81260486224e-02,1.54126589727e-04,-1.75056437501e-05
3.12500000000e-01,5.00000000000e-01,5.88091534910e-02,2.28240875093e-04,-1.63182456252e-05
3.90625000000e-01,5.00000000000e-01,6.58815376215e-02,3.16771260564e-04,-8.99993633791e-06
4.68750000000e-01,5.00000000000e-01,6.87693000721e-02,4.21684961793e-04,7.03939993914e-06
5.46875000000e-01,5.00000000000e-01,6.68844663305e-02,5.42874046802e-04,3.43264867264e-05
6.25000000000e-01,5.00000000000e-01,5.96225878337e-02,6.76658389175e-04,7.40760745426e-05
0.00000000000e+00,6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
