x,y,u,qn
0.625,0.2556818181818182,-0.0013893735349414932,0.38390870219205236
0.625,0.26704545454545453,-0.0013893735349414932,0.39096266095049215
0.625,0.2784090909090909,-0.0013893735349414932,0.39801661970893193
0.625,0.2897727272727273,-0.0013893735349414932,0.40507057846737177
0.625,0.30113636363636365,-0.0013893735349414932,0.4121245372258116
0.625,0.3125,-0.0013893735349414932,0.4191784959842514
0.625,0.32386363636363635,-0.0014578447629085079,0.42623245474269117
0.625,0.3352272727272727,-0.0014578447629085079,0.433286413501131
0.625,0.34659090909090906,-0.0014578447629085079,0.4403403722595708
0.625,0.35795454545454547,-0.0014578447629085079,0.4473943310180106
0.625,0.3693181818181818,-0.0014578447629085079,0.4544482897764504
0.625,0.3806818181818182,-0.0014578447629085079,0.4585600625539799
0.625,0.3920454545454546,-0.0014578447629085079,0.4597296493505991
0.625,0.40340909090909094,-0.0014578447629085079,0.46089923614721834
0.625,0.4147727272727273,-0.0014578447629085079,0.4620688229438375
0.625,0.42613636363636365,-0.0014578447629085079,0.4632384097404567
0.625,0.4375,-0.0014578447629085079,0.4644079965370759
0.625,0.44886363636363635,-0.0013860547929713753,0.4655775833336951
0.625,0.4602272727272727,-0.0013860547929713753,0.4667471701303143
0.625,0.47159090909090906,-0.0013860547929713753,0.46791675692693346
0.625,0.4829545454545454,-0.0013860547929713753,0.4690863437235527
0.625,0.4943181818181818,-0.0013860547929713753,0.4702559305201719
0.625,0.5056818181818181,-0.0013860547929713753,0.46890309886245585
0.625,0.5170454545454546,-0.0013860547929713753,0.4650278487504046
0.625,0.5284090909090908,-0.0013860547929713753,0.4611525986383534
0.625,0.5397727272727273,-0.0013860547929713753,0.4572773485263021
0.625,0.5511363636363636,-0.0013860547929713753,0.45340209841425083
0.625,0.5625,-0.0013860547929713753,0.4495268483021996
0.625,0.5738636363636364,-0.001205281881629682,0.4456515981901484
0.625,0.5852272727272727,-0.001205281881629682,0.4417763480780971
0.625,0.5965909090909092,-0.001205281881629682,0.4379010979660458
0.625,0.6079545454545454,-0.001205281881629682,0.4340258478539946
0.625,0.6193181818181819,-0.001205281881629682,0.43015059774194336
0.625,0.6306818181818181,-0.001205281881629682,0.42406304607575324
0.625,0.6420454545454546,-0.001205281881629682,0.4157631928554241
0.625,0.6534090909090908,-0.001205281881629682,0.4074633396350952
0.625,0.6647727272727273,-0.001205281881629682,0.39916348641476607
0.625,0.6761363636363636,-0.001205281881629682,0.390863633194437
0.625,0.6875,-0.001205281881629682,0.38256377997410795
0.625,0.6988636363636364,-0.0009292200771576562,0.37426392675377895
0.625,0.7102272727272727,-0.0009292200771576562,0.3659640735334499
0.625,0.7215909090909092,-0.0009292200771576562,0.3576642203131208
0.625,0.7329545454545454,-0.0009292200771576562,0.34936436709279184
0.625,0.7443181818181819,-0.0009292200771576562,0.3410645138724627
