x,y,T,ux,uy
0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.00000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
0.00000000000e+00,1.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,1.25000000000e-01,8.27267454697e-03,-1.71077082442e-04,-2.55605078402e-04
2.50000000000e-01,1.25000000000e-01,1.46707654210e-02,-3.37993555043e-04,-4.79041403085e-04
3.75000000000e-01,1.25000000000e-01,1.87836485120e-02,-5.17931808390e-04,-7.38454333403e-04
5.00000000000e-01,1.25000000000e-01,2.02154336598e-02,-6.99933035103e-04,-1.03214213477e-03
6.25000000000e-01,1.25000000000e-01,1.86792185211e-02,-9.31049434273e-04,-9.32361699204e-04
0.00000000000e+00,2.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,2.50000000000e-01,1.67861501662e-02,-2.65646706482e-04,-2.65688703937e-04
2.50000000000e-01,2.50000000000e-01,3.00207047470e-02,-5.74803361880e-04,-5.26111552515e-04
3.75000000000e-01,2.50000000000e-01,3.87198236508e-02,-9.34446347912e-04,-8.35175958055e-04
5.00000000000e-01,2.50000000000e-01,4.19142705135e-02,-1.37531805902e-03,-1.15852269422e-03
6.25000000000e-01,2.50000000000e-01,3.86206080162e-02,-1.81334147096e-03,-1.35639326762e-03
0.00000000000e+00,3.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,3.75000000000e-01,2.42370446579e-02,-3.04469595552e-04,-1.14149826574e-04
2.50000000000e-01,3.75000000000e-01,4.36104322040e-02,-6.73793356055e-04,-2.48328712185e-04
3.75000000000e-01,3.75000000000e-01,5.65385493380e-02,-1.12488679869e-03,-4.22729921230e-04
5.00000000000e-01,3.75000000000e-01,6.14390702926e-02,-1.66765471803e-03,-6.60120262040e-04
6.25000000000e-01,3.75000000000e-01,5.67278056068e-02,-2.24155736059e-03,-1.00107046102e-03
0.00000000000e+00,5.00000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,5.00000000000e-01,2.93243529356e-02,-2.82214251467e-04,1.08104308774e-04
2.50000000000e-01,5.00000000000e-01,5.30080700750e-02,-6.15279993700e-04,1.87520613476e-04
3.75000000000e-01,5.00000000000e-01,6.89885895351e-02,-1.01706942488e-03,2.47760237774e-04
5.00000000000e-01,5.00000000000e-01,7.51990678008e-02,-1.53029836374e-03,2.21912233587e-04
6.25000000000e-01,5.00000000000e-01,6.95696763299e-02,-2.13075328778e-03,-8.04290183707e-05
0.00000000000e+00,6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,6.25000000000e-01,3.07478655286e-02,-2.14438674667e-04,3.04249423717e-04
2.50000000000e-01,6.25000000000e-01,5.57839728685e-02,-4.32371038659e-04,5.86540356819e-04
3.75000000000e-01,6.25000000000e-01,7.28252899909e-02,-6.62701244462e-04,8.82761957122e-04
5.00000000000e-01,6.25000000000e-01,7.95756341538e-02,-9.55145105647e-04,1.16100395470e-03
6.25000000000e-01,6.25000000000e-01,7.37290339303e-02,-1.51734214053e-03,1.16621208182e-03
0.00000000000e+00,7.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,7.50000000000e-01,2.72057258056e-02,-1.35177682600e-04,3.90648120178e-04
2.50000000000e-01,7.50000000000e-01,4.95043897837e-02,-2.20047544525e-04,7.67701690199e-04
3.75000000000e-01,7.50000000000e-01,6.47916041114e-02,-2.30643044640e-04,1.18269525451e-03
5.00000000000e-01,7.50000000000e-01,7.09520007133e-02,-1.31434096302e-04,1.62124535885e-03
6.25000000000e-01,7.50000000000e-01,6.58051412222e-02,1.46736021811e-04,2.02551013718e-03
0.00000000000e+00,8.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,8.75000000000e-01,1.73927128370e-02,-7.64301435597e-05,3.08580316834e-04
2.50000000000e-01,8.75000000000e-01,3.17268345027e-02,-7.73976602333e-05,6.00903262355e-04
3.75000000000e-01,8.75000000000e-01,4.16141725205e-02,1.63415239456e-05,9.20122672445e-04
5.00000000000e-01,8.75000000000e-01,4.56586031364e-02,2.89767722417e-04,1.26487557741e-03
6.25000000000e-01,8.75000000000e-01,4.24845279428e-02,9.18347739803e-04,1.48483762701e-03
0.00000000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
2.50000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.75000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.00000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
